transaction_id,from_account,to_account,amount,transaction_type,timestamp,from_node,to_node,status
TX000275,ACC0823,ACC0565,657.56,TRANSFER,2024-01-01 04:35:00,B,B,PENDING
TX000276,ACC0906,ACC0089,338.08,TRANSFER,2024-01-01 04:36:00,A,C,PENDING
TX000277,ACC0408,ACC0735,3597.16,TRANSFER,2024-01-01 04:37:00,A,A,PENDING
TX000278,ACC0539,ACC0421,3848.13,TRANSFER,2024-01-01 04:38:00,C,B,PENDING
TX000279,ACC0844,ACC0589,378.02,TRANSFER,2024-01-01 04:39:00,B,B,PENDING
TX000280,ACC0996,ACC0325,3215.27,TRANSFER,2024-01-01 04:40:00,A,B,PENDING
TX000281,ACC0461,ACC0478,3403.74,TRANSFER,2024-01-01 04:41:00,C,B,PENDING
TX000282,ACC0353,ACC0132,4391.02,TRANSFER,2024-01-01 04:42:00,C,A,PENDING
TX000283,ACC0799,ACC0565,3202.57,TRANSFER,2024-01-01 04:43:00,B,B,PENDING
TX000284,ACC0187,ACC0787,4831.66,TRANSFER,2024-01-01 04:44:00,B,B,PENDING
TX000285,ACC0444,ACC0515,4554.45,TRANSFER,2024-01-01 04:45:00,A,C,PENDING
TX000286,ACC0057,ACC0852,629.56,TRANSFER,2024-01-01 04:46:00,A,A,PENDING
TX000287,ACC0157,ACC0312,831.64,TRANSFER,2024-01-01 04:47:00,B,A,PENDING
TX000288,ACC0331,ACC0958,3549.57,TRANSFER,2024-01-01 04:48:00,B,B,PENDING
TX000289,ACC0355,ACC0971,4705.11,TRANSFER,2024-01-01 04:49:00,B,C,PENDING
TX000290,ACC0917,ACC0291,4231.21,TRANSFER,2024-01-01 04:50:00,C,A,PENDING
TX000291,ACC0257,ACC0202,3178.93,TRANSFER,2024-01-01 04:51:00,C,B,PENDING
TX000292,ACC0565,ACC0282,634.6,TRANSFER,2024-01-01 04:52:00,B,A,PENDING
TX000293,ACC0311,ACC0630,2672.06,TRANSFER,2024-01-01 04:53:00,C,A,PENDING
TX000294,ACC0515,ACC0657,851.49,TRANSFER,2024-01-01 04:54:00,C,A,PENDING
TX000295,ACC0965,ACC0595,779.43,TRANSFER,2024-01-01 04:55:00,C,B,PENDING
TX000296,ACC0675,ACC0640,3605.96,TRANSFER,2024-01-01 04:56:00,A,B,PENDING
TX000297,ACC0620,ACC0346,4214.22,TRANSFER,2024-01-01 04:57:00,C,B,PENDING
TX000298,ACC0578,ACC0043,4127.93,TRANSFER,2024-01-01 04:58:00,C,B,PENDING
TX000299,ACC0030,ACC0084,236.85,TRANSFER,2024-01-01 04:59:00,A,A,PENDING
TX000300,ACC0657,ACC0790,2888.09,TRANSFER,2024-01-01 05:00:00,A,B,PENDING
TX000301,ACC0667,ACC0216,3837.13,TRANSFER,2024-01-01 05:01:00,B,A,PENDING
TX000302,ACC0427,ACC0633,3198.57,TRANSFER,2024-01-01 05:02:00,B,A,PENDING
TX000303,ACC0510,ACC0911,3139.55,TRANSFER,2024-01-01 05:03:00,A,C,PENDING
TX000304,ACC0297,ACC0658,4783.68,TRANSFER,2024-01-01 05:04:00,A,B,PENDING
TX000305,ACC0495,ACC0251,4025.39,TRANSFER,2024-01-01 05:05:00,A,C,PENDING
TX000306,ACC0702,ACC0416,1494.2,TRANSFER,2024-01-01 05:06:00,A,C,PENDING
TX000307,ACC0075,ACC0706,308.97,TRANSFER,2024-01-01 05:07:00,A,B,PENDING
TX000308,ACC0451,ACC0426,2426.41,TRANSFER,2024-01-01 05:08:00,B,A,PENDING
TX000309,ACC0209,ACC0349,3037.23,TRANSFER,2024-01-01 05:09:00,C,B,PENDING
TX000310,ACC0321,ACC0883,3594.63,TRANSFER,2024-01-01 05:10:00,A,B,PENDING
TX000311,ACC0752,ACC0882,1733.4,TRANSFER,2024-01-01 05:11:00,C,A,PENDING
TX000312,ACC0409,ACC0134,3805.72,TRANSFER,2024-01-01 05:12:00,B,C,PENDING
TX000313,ACC0528,ACC0576,539.86,TRANSFER,2024-01-01 05:13:00,A,A,PENDING
TX000314,ACC0248,ACC0478,621.38,TRANSFER,2024-01-01 05:14:00,C,B,PENDING
TX000315,ACC0461,ACC0254,712.98,TRANSFER,2024-01-01 05:15:00,C,C,PENDING
TX000316,ACC0052,ACC0298,4727.47,TRANSFER,2024-01-01 05:16:00,B,B,PENDING
TX000317,ACC0885,ACC0631,2096.49,TRANSFER,2024-01-01 05:17:00,A,B,PENDING
TX000318,ACC0986,ACC0887,4512.53,TRANSFER,2024-01-01 05:18:00,C,C,PENDING
TX000319,ACC0834,ACC0336,4669.42,TRANSFER,2024-01-01 05:19:00,A,A,PENDING
TX000320,ACC0739,ACC0321,957.27,TRANSFER,2024-01-01 05:20:00,B,A,PENDING
TX000321,ACC0164,ACC0511,4979.89,TRANSFER,2024-01-01 05:21:00,C,B,PENDING
TX000322,ACC0479,ACC0511,4396.59,TRANSFER,2024-01-01 05:22:00,C,B,PENDING
TX000323,ACC0510,ACC0024,459.34,TRANSFER,2024-01-01 05:23:00,A,A,PENDING
TX000324,ACC0403,ACC0518,2291.58,TRANSFER,2024-01-01 05:24:00,B,C,PENDING
TX000325,ACC0247,ACC0221,2920.89,TRANSFER,2024-01-01 05:25:00,B,C,PENDING
TX000326,ACC0050,ACC0052,1413.97,TRANSFER,2024-01-01 05:26:00,C,B,PENDING
TX000327,ACC0612,ACC0904,4215.82,TRANSFER,2024-01-01 05:27:00,A,B,PENDING
TX000328,ACC0689,ACC0482,1435.88,TRANSFER,2024-01-01 05:28:00,C,C,PENDING
TX000329,ACC0009,ACC0868,546.41,TRANSFER,2024-01-01 05:29:00,A,B,PENDING
TX000330,ACC0138,ACC0904,1329.72,TRANSFER,2024-01-01 05:30:00,A,B,PENDING
TX000331,ACC0375,ACC0783,2022.24,TRANSFER,2024-01-01 05:31:00,A,A,PENDING
TX000332,ACC0047,ACC0411,265.28,TRANSFER,2024-01-01 05:32:00,C,A,PENDING
TX000333,ACC0576,ACC0200,1818.99,TRANSFER,2024-01-01 05:33:00,A,C,PENDING
TX000334,ACC0296,ACC0076,1937.88,TRANSFER,2024-01-01 05:34:00,C,B,PENDING
TX000335,ACC0462,ACC0783,2753.79,TRANSFER,2024-01-01 05:35:00,A,A,PENDING
TX000336,ACC0846,ACC0639,3405.19,TRANSFER,2024-01-01 05:36:00,A,A,PENDING
TX000337,ACC0122,ACC0132,4875.66,TRANSFER,2024-01-01 05:37:00,C,A,PENDING
TX000338,ACC0404,ACC0383,3976.54,TRANSFER,2024-01-01 05:38:00,C,C,PENDING
TX000339,ACC0348,ACC0572,4695.35,TRANSFER,2024-01-01 05:39:00,A,C,PENDING
TX000340,ACC0774,ACC0148,1003.3,TRANSFER,2024-01-01 05:40:00,A,B,PENDING
TX000341,ACC0522,ACC0412,2505.39,TRANSFER,2024-01-01 05:41:00,A,B,PENDING
TX000342,ACC0047,ACC0040,693.81,TRANSFER,2024-01-01 05:42:00,C,B,PENDING
TX000343,ACC0342,ACC0824,2373.98,TRANSFER,2024-01-01 05:43:00,A,C,PENDING
TX000344,ACC0468,ACC0153,3035.24,TRANSFER,2024-01-01 05:44:00,A,A,PENDING
TX000345,ACC0528,ACC0144,1646.55,TRANSFER,2024-01-01 05:45:00,A,A,PENDING
TX000346,ACC0628,ACC0327,820.89,TRANSFER,2024-01-01 05:46:00,B,A,PENDING
TX000347,ACC0632,ACC0758,4214.58,TRANSFER,2024-01-01 05:47:00,C,C,PENDING
TX000348,ACC0608,ACC0345,2541.5,TRANSFER,2024-01-01 05:48:00,C,A,PENDING
TX000349,ACC0522,ACC0546,2454.33,TRANSFER,2024-01-01 05:49:00,A,A,PENDING
TX000350,ACC0577,ACC0307,2379.71,TRANSFER,2024-01-01 05:50:00,B,B,PENDING
TX000351,ACC0018,ACC0378,1662.89,TRANSFER,2024-01-01 05:51:00,A,A,PENDING
TX000352,ACC0113,ACC0427,2922.67,TRANSFER,2024-01-01 05:52:00,C,B,PENDING
TX000353,ACC0816,ACC0921,3629.37,TRANSFER,2024-01-01 05:53:00,A,A,PENDING
TX000354,ACC0705,ACC0645,142.97,TRANSFER,2024-01-01 05:54:00,A,A,PENDING
TX000355,ACC0486,ACC0272,4835.68,TRANSFER,2024-01-01 05:55:00,A,C,PENDING
TX000356,ACC0802,ACC0996,3883.05,TRANSFER,2024-01-01 05:56:00,B,A,PENDING
TX000357,ACC0592,ACC0234,3609.79,TRANSFER,2024-01-01 05:57:00,B,A,PENDING
TX000358,ACC0598,ACC0492,860.86,TRANSFER,2024-01-01 05:58:00,B,A,PENDING
TX000359,ACC0645,ACC0739,3102.48,TRANSFER,2024-01-01 05:59:00,A,B,PENDING
TX000360,ACC0862,ACC0390,747.4,TRANSFER,2024-01-01 06:00:00,B,A,PENDING
TX000361,ACC0698,ACC0249,167.54,TRANSFER,2024-01-01 06:01:00,C,A,PENDING
TX000362,ACC0971,ACC0718,558.38,TRANSFER,2024-01-01 06:02:00,C,B,PENDING
TX000363,ACC0020,ACC0452,1575.33,TRANSFER,2024-01-01 06:03:00,C,C,PENDING
TX000364,ACC0156,ACC0423,3455.6,TRANSFER,2024-01-01 06:04:00,A,A,PENDING
TX000365,ACC0421,ACC0514,3877.11,TRANSFER,2024-01-01 06:05:00,B,B,PENDING
TX000366,ACC0943,ACC0483,4365.36,TRANSFER,2024-01-01 06:06:00,B,A,PENDING
TX000367,ACC0754,ACC0745,320.78,TRANSFER,2024-01-01 06:07:00,B,B,PENDING
TX000368,ACC0142,ACC0532,1044.64,TRANSFER,2024-01-01 06:08:00,B,B,PENDING
TX000369,ACC0333,ACC0679,2397.07,TRANSFER,2024-01-01 06:09:00,A,B,PENDING
TX000370,ACC0386,ACC0322,4783.86,TRANSFER,2024-01-01 06:10:00,C,B,PENDING
TX000371,ACC0471,ACC0935,2670.3,TRANSFER,2024-01-01 06:11:00,A,C,PENDING
TX000372,ACC0560,ACC0363,3382.58,TRANSFER,2024-01-01 06:12:00,C,A,PENDING
TX000373,ACC0889,ACC0739,3406.92,TRANSFER,2024-01-01 06:13:00,B,B,PENDING
TX000374,ACC0823,ACC0710,1329.17,TRANSFER,2024-01-01 06:14:00,B,C,PENDING
TX000375,ACC0496,ACC0197,4787.11,TRANSFER,2024-01-01 06:15:00,B,C,PENDING
TX000376,ACC0286,ACC0572,1499.51,TRANSFER,2024-01-01 06:16:00,B,C,PENDING
TX000377,ACC0965,ACC0997,4911.48,TRANSFER,2024-01-01 06:17:00,C,B,PENDING
TX000378,ACC0790,ACC0296,3527.46,TRANSFER,2024-01-01 06:18:00,B,C,PENDING
TX000379,ACC0707,ACC0722,2450.13,TRANSFER,2024-01-01 06:19:00,C,C,PENDING
TX000380,ACC0492,ACC0358,2806.83,TRANSFER,2024-01-01 06:20:00,A,B,PENDING
TX000381,ACC0957,ACC0815,3611.11,TRANSFER,2024-01-01 06:21:00,A,C,PENDING
TX000382,ACC0295,ACC0125,2871.65,TRANSFER,2024-01-01 06:22:00,B,C,PENDING
TX000383,ACC0557,ACC0389,4479.84,TRANSFER,2024-01-01 06:23:00,C,C,PENDING
TX000384,ACC0405,ACC0839,1732.22,TRANSFER,2024-01-01 06:24:00,A,C,PENDING
TX000385,ACC0792,ACC0824,740.92,TRANSFER,2024-01-01 06:25:00,A,C,PENDING
TX000386,ACC0044,ACC0295,4777.02,TRANSFER,2024-01-01 06:26:00,C,B,PENDING
TX000387,ACC0081,ACC0355,4620.81,TRANSFER,2024-01-01 06:27:00,A,B,PENDING
TX000388,ACC0672,ACC0263,3739.22,TRANSFER,2024-01-01 06:28:00,A,C,PENDING
TX000389,ACC0220,ACC0207,4141.48,TRANSFER,2024-01-01 06:29:00,B,A,PENDING
TX000390,ACC0278,ACC0956,2814.47,TRANSFER,2024-01-01 06:30:00,C,C,PENDING
TX000391,ACC0279,ACC0141,555.04,TRANSFER,2024-01-01 06:31:00,A,A,PENDING
TX000392,ACC0759,ACC0601,1204.02,TRANSFER,2024-01-01 06:32:00,A,B,PENDING
TX000393,ACC0052,ACC0686,4526.87,TRANSFER,2024-01-01 06:33:00,B,C,PENDING
TX000394,ACC0232,ACC0654,1171.85,TRANSFER,2024-01-01 06:34:00,B,A,PENDING
TX000395,ACC0103,ACC0424,1658.17,TRANSFER,2024-01-01 06:35:00,B,B,PENDING
TX000396,ACC0484,ACC0103,3409.15,TRANSFER,2024-01-01 06:36:00,B,B,PENDING
TX000397,ACC0141,ACC0006,4822.95,TRANSFER,2024-01-01 06:37:00,A,A,PENDING
TX000398,ACC0952,ACC0162,2040.47,TRANSFER,2024-01-01 06:38:00,B,A,PENDING
TX000399,ACC0958,ACC0902,4393.21,TRANSFER,2024-01-01 06:39:00,B,C,PENDING
TX000400,ACC0489,ACC0667,1005.29,TRANSFER,2024-01-01 06:40:00,A,B,PENDING
TX000401,ACC0988,ACC0295,1612.63,TRANSFER,2024-01-01 06:41:00,B,B,PENDING
TX000402,ACC0662,ACC0061,4540.61,TRANSFER,2024-01-01 06:42:00,C,B,PENDING
TX000403,ACC0092,ACC0668,2874.93,TRANSFER,2024-01-01 06:43:00,C,C,PENDING
TX000404,ACC0548,ACC0757,3618.36,TRANSFER,2024-01-01 06:44:00,C,B,PENDING
TX000405,ACC0960,ACC0039,4567.02,TRANSFER,2024-01-01 06:45:00,A,A,PENDING
TX000406,ACC0180,ACC0428,4412.4,TRANSFER,2024-01-01 06:46:00,A,C,PENDING
TX000407,ACC0181,ACC0957,4598.98,TRANSFER,2024-01-01 06:47:00,B,A,PENDING
TX000408,ACC0857,ACC0407,3941.92,TRANSFER,2024-01-01 06:48:00,C,C,PENDING
TX000409,ACC0191,ACC0960,3747.53,TRANSFER,2024-01-01 06:49:00,C,A,PENDING
TX000410,ACC0894,ACC0949,1454.44,TRANSFER,2024-01-01 06:50:00,A,B,PENDING
TX000411,ACC0039,ACC0010,1498.98,TRANSFER,2024-01-01 06:51:00,A,B,PENDING
TX000412,ACC0618,ACC0110,4642.99,TRANSFER,2024-01-01 06:52:00,A,C,PENDING
TX000413,ACC0344,ACC0292,2277.2,TRANSFER,2024-01-01 06:53:00,C,B,PENDING
TX000414,ACC0657,ACC0557,2626.35,TRANSFER,2024-01-01 06:54:00,A,C,PENDING
TX000415,ACC0911,ACC0962,679.66,TRANSFER,2024-01-01 06:55:00,C,C,PENDING
TX000416,ACC0517,ACC0480,1371.46,TRANSFER,2024-01-01 06:56:00,B,A,PENDING
TX000417,ACC0829,ACC0116,1660.11,TRANSFER,2024-01-01 06:57:00,B,C,PENDING
TX000418,ACC0749,ACC0470,3244.94,TRANSFER,2024-01-01 06:58:00,C,C,PENDING
TX000419,ACC0736,ACC0191,80.28,TRANSFER,2024-01-01 06:59:00,B,C,PENDING
TX000420,ACC0346,ACC0810,1482.17,TRANSFER,2024-01-01 07:00:00,B,A,PENDING
TX000421,ACC0691,ACC0776,973.87,TRANSFER,2024-01-01 07:01:00,B,C,PENDING
TX000422,ACC0626,ACC0877,3197.24,TRANSFER,2024-01-01 07:02:00,C,B,PENDING
TX000423,ACC0416,ACC0847,2144.24,TRANSFER,2024-01-01 07:03:00,C,B,PENDING
TX000424,ACC0336,ACC0089,2010.16,TRANSFER,2024-01-01 07:04:00,A,C,PENDING
TX000425,ACC0098,ACC0190,4908.61,TRANSFER,2024-01-01 07:05:00,C,B,PENDING
TX000426,ACC0489,ACC0332,4679.77,TRANSFER,2024-01-01 07:06:00,A,C,PENDING
TX000427,ACC0007,ACC0268,1924.04,TRANSFER,2024-01-01 07:07:00,B,B,PENDING
TX000428,ACC0458,ACC0772,1342.3,TRANSFER,2024-01-01 07:08:00,C,B,PENDING
TX000429,ACC0338,ACC0310,2916.48,TRANSFER,2024-01-01 07:09:00,C,B,PENDING
TX000430,ACC0587,ACC0012,1315.15,TRANSFER,2024-01-01 07:10:00,C,A,PENDING
TX000431,ACC0369,ACC0710,1189.15,TRANSFER,2024-01-01 07:11:00,A,C,PENDING
TX000432,ACC0684,ACC0122,2332.32,TRANSFER,2024-01-01 07:12:00,A,C,PENDING
TX000433,ACC0164,ACC0416,3433.51,TRANSFER,2024-01-01 07:13:00,C,C,PENDING
TX000434,ACC0946,ACC0917,4440.13,TRANSFER,2024-01-01 07:14:00,B,C,PENDING
TX000435,ACC0789,ACC0319,3454.55,TRANSFER,2024-01-01 07:15:00,A,B,PENDING
TX000436,ACC0655,ACC0939,4703.77,TRANSFER,2024-01-01 07:16:00,B,A,PENDING
TX000437,ACC0377,ACC0630,1112.04,TRANSFER,2024-01-01 07:17:00,C,A,PENDING
TX000438,ACC0981,ACC0137,2396.13,TRANSFER,2024-01-01 07:18:00,A,C,PENDING
TX000439,ACC0466,ACC0766,4944.3,TRANSFER,2024-01-01 07:19:00,B,B,PENDING
TX000440,ACC0383,ACC0426,3512.68,TRANSFER,2024-01-01 07:20:00,C,A,PENDING
TX000441,ACC0935,ACC0483,3789.18,TRANSFER,2024-01-01 07:21:00,C,A,PENDING
TX000442,ACC0822,ACC0681,4129.76,TRANSFER,2024-01-01 07:22:00,A,A,PENDING
TX000443,ACC0781,ACC0254,3404.91,TRANSFER,2024-01-01 07:23:00,B,C,PENDING
TX000444,ACC0611,ACC0895,3938.98,TRANSFER,2024-01-01 07:24:00,C,B,PENDING
TX000445,ACC0539,ACC0458,2645.58,TRANSFER,2024-01-01 07:25:00,C,C,PENDING
TX000446,ACC0371,ACC0080,4587.05,TRANSFER,2024-01-01 07:26:00,C,C,PENDING
TX000447,ACC0115,ACC0064,4145.58,TRANSFER,2024-01-01 07:27:00,B,B,PENDING
TX000448,ACC0925,ACC0518,1018.76,TRANSFER,2024-01-01 07:28:00,B,C,PENDING
TX000449,ACC0550,ACC0154,831.04,TRANSFER,2024-01-01 07:29:00,B,B,PENDING
TX000450,ACC0875,ACC0533,2214.78,TRANSFER,2024-01-01 07:30:00,C,C,PENDING
TX000451,ACC0697,ACC0211,3587.42,TRANSFER,2024-01-01 07:31:00,B,B,PENDING
TX000452,ACC0501,ACC0094,4495.46,TRANSFER,2024-01-01 07:32:00,A,B,PENDING
TX000453,ACC0457,ACC0829,287.62,TRANSFER,2024-01-01 07:33:00,B,B,PENDING
TX000454,ACC0136,ACC0526,2082.97,TRANSFER,2024-01-01 07:34:00,B,B,PENDING
TX000455,ACC0578,ACC0060,2798.4,TRANSFER,2024-01-01 07:35:00,C,A,PENDING
TX000456,ACC0689,ACC0827,1547.77,TRANSFER,2024-01-01 07:36:00,C,C,PENDING
TX000457,ACC0023,ACC0406,1279.74,TRANSFER,2024-01-01 07:37:00,C,B,PENDING
TX000458,ACC0004,ACC0764,1097.33,TRANSFER,2024-01-01 07:38:00,B,C,PENDING
TX000459,ACC0075,ACC0047,2124.25,TRANSFER,2024-01-01 07:39:00,A,C,PENDING
TX000460,ACC0718,ACC0066,2710.41,TRANSFER,2024-01-01 07:40:00,B,A,PENDING
TX000461,ACC0062,ACC0958,4472.15,TRANSFER,2024-01-01 07:41:00,C,B,PENDING
TX000462,ACC0957,ACC0484,168.36,TRANSFER,2024-01-01 07:42:00,A,B,PENDING
TX000463,ACC0419,ACC0185,3847.17,TRANSFER,2024-01-01 07:43:00,C,C,PENDING
TX000464,ACC0785,ACC0657,4891.88,TRANSFER,2024-01-01 07:44:00,C,A,PENDING
TX000465,ACC0662,ACC0987,2107.61,TRANSFER,2024-01-01 07:45:00,C,A,PENDING
TX000466,ACC0913,ACC0392,2248.2,TRANSFER,2024-01-01 07:46:00,B,C,PENDING
TX000467,ACC0940,ACC0929,1893.71,TRANSFER,2024-01-01 07:47:00,B,C,PENDING
TX000468,ACC0083,ACC0700,4821.08,TRANSFER,2024-01-01 07:48:00,C,B,PENDING
TX000469,ACC0896,ACC0553,673.62,TRANSFER,2024-01-01 07:49:00,C,B,PENDING
TX000470,ACC0881,ACC0357,601.98,TRANSFER,2024-01-01 07:50:00,C,A,PENDING
TX000471,ACC0551,ACC0403,2648.92,TRANSFER,2024-01-01 07:51:00,C,B,PENDING
TX000472,ACC0746,ACC0229,4175.76,TRANSFER,2024-01-01 07:52:00,C,B,PENDING
TX000473,ACC0775,ACC0024,4892.67,TRANSFER,2024-01-01 07:53:00,B,A,PENDING
TX000474,ACC0475,ACC0690,3598.28,TRANSFER,2024-01-01 07:54:00,B,A,PENDING
TX000475,ACC0435,ACC0545,1902.59,TRANSFER,2024-01-01 07:55:00,A,C,PENDING
TX000476,ACC0236,ACC0254,2308.52,TRANSFER,2024-01-01 07:56:00,C,C,PENDING
TX000477,ACC0159,ACC0283,950.52,TRANSFER,2024-01-01 07:57:00,A,B,PENDING
TX000478,ACC0897,ACC0743,3829.79,TRANSFER,2024-01-01 07:58:00,A,C,PENDING
TX000479,ACC0033,ACC0829,3304.39,TRANSFER,2024-01-01 07:59:00,A,B,PENDING
TX000480,ACC0630,ACC0785,4681.83,TRANSFER,2024-01-01 08:00:00,A,C,PENDING
TX000481,ACC0911,ACC0017,1210.92,TRANSFER,2024-01-01 08:01:00,C,C,PENDING
TX000482,ACC0069,ACC0104,2973.78,TRANSFER,2024-01-01 08:02:00,A,C,PENDING
TX000483,ACC0458,ACC0613,3363.4,TRANSFER,2024-01-01 08:03:00,C,B,PENDING
TX000484,ACC0894,ACC0050,1231.22,TRANSFER,2024-01-01 08:04:00,A,C,PENDING
TX000485,ACC0046,ACC0412,2200.42,TRANSFER,2024-01-01 08:05:00,B,B,PENDING
TX000486,ACC0553,ACC0223,3774.38,TRANSFER,2024-01-01 08:06:00,B,B,PENDING
TX000487,ACC0795,ACC0058,709.28,TRANSFER,2024-01-01 08:07:00,A,B,PENDING
TX000488,ACC0297,ACC0240,4080.77,TRANSFER,2024-01-01 08:08:00,A,A,PENDING
TX000489,ACC0750,ACC0590,1601.33,TRANSFER,2024-01-01 08:09:00,A,C,PENDING
TX000490,ACC0613,ACC0792,3365.93,TRANSFER,2024-01-01 08:10:00,B,A,PENDING
TX000491,ACC0329,ACC0243,1515.8,TRANSFER,2024-01-01 08:11:00,C,A,PENDING
TX000492,ACC0147,ACC0677,2611.04,TRANSFER,2024-01-01 08:12:00,A,C,PENDING
TX000493,ACC0424,ACC0308,1383.02,TRANSFER,2024-01-01 08:13:00,B,C,PENDING
TX000494,ACC0571,ACC0972,2962.42,TRANSFER,2024-01-01 08:14:00,B,A,PENDING
TX000495,ACC0753,ACC0934,883.91,TRANSFER,2024-01-01 08:15:00,A,B,PENDING
TX000496,ACC0696,ACC0438,2783.69,TRANSFER,2024-01-01 08:16:00,A,A,PENDING
TX000497,ACC0049,ACC0996,1728.63,TRANSFER,2024-01-01 08:17:00,B,A,PENDING
TX000498,ACC0659,ACC0688,1911.96,TRANSFER,2024-01-01 08:18:00,C,B,PENDING
TX000499,ACC0538,ACC0327,3484.58,TRANSFER,2024-01-01 08:19:00,B,A,PENDING
TX000500,ACC0419,ACC0153,1506.44,TRANSFER,2024-01-01 08:20:00,C,A,PENDING
TX000501,ACC0189,ACC0773,2694.26,TRANSFER,2024-01-01 08:21:00,A,C,PENDING
TX000502,ACC0247,ACC0870,1134.47,TRANSFER,2024-01-01 08:22:00,B,A,PENDING
TX000503,ACC0879,ACC0725,730.32,TRANSFER,2024-01-01 08:23:00,A,C,PENDING
TX000504,ACC0475,ACC0937,297.54,TRANSFER,2024-01-01 08:24:00,B,B,PENDING
TX000505,ACC0423,ACC0992,2088.37,TRANSFER,2024-01-01 08:25:00,A,C,PENDING
TX000506,ACC0543,ACC0138,1948.21,TRANSFER,2024-01-01 08:26:00,A,A,PENDING
TX000507,ACC0262,ACC0209,1658.01,TRANSFER,2024-01-01 08:27:00,B,C,PENDING
TX000508,ACC0081,ACC0945,2254.44,TRANSFER,2024-01-01 08:28:00,A,A,PENDING
TX000509,ACC0380,ACC0095,2682.82,TRANSFER,2024-01-01 08:29:00,C,C,PENDING
TX000510,ACC0850,ACC0196,267.17,TRANSFER,2024-01-01 08:30:00,B,B,PENDING
TX000511,ACC0387,ACC0690,3028.8,TRANSFER,2024-01-01 08:31:00,A,A,PENDING
TX000512,ACC0041,ACC0895,373.19,TRANSFER,2024-01-01 08:32:00,C,B,PENDING
TX000513,ACC0824,ACC0780,2942.04,TRANSFER,2024-01-01 08:33:00,C,A,PENDING
TX000514,ACC0688,ACC0573,1092.91,TRANSFER,2024-01-01 08:34:00,B,A,PENDING
TX000515,ACC0214,ACC0891,4536.09,TRANSFER,2024-01-01 08:35:00,B,A,PENDING
TX000516,ACC0311,ACC0980,4545.88,TRANSFER,2024-01-01 08:36:00,C,C,PENDING
TX000517,ACC0217,ACC0960,958.22,TRANSFER,2024-01-01 08:37:00,B,A,PENDING
TX000518,ACC0760,ACC0121,3736.93,TRANSFER,2024-01-01 08:38:00,B,B,PENDING
TX000519,ACC0773,ACC0491,4573.06,TRANSFER,2024-01-01 08:39:00,C,C,PENDING
TX000520,ACC0713,ACC0619,3521.81,TRANSFER,2024-01-01 08:40:00,C,B,PENDING
TX000521,ACC0407,ACC0938,1204.26,TRANSFER,2024-01-01 08:41:00,C,C,PENDING
TX000522,ACC0330,ACC0795,1422.47,TRANSFER,2024-01-01 08:42:00,A,A,PENDING
TX000523,ACC0478,ACC0547,3247.12,TRANSFER,2024-01-01 08:43:00,B,B,PENDING
TX000524,ACC0316,ACC0268,1804.63,TRANSFER,2024-01-01 08:44:00,B,B,PENDING
TX000525,ACC0904,ACC0510,2335.36,TRANSFER,2024-01-01 08:45:00,B,A,PENDING
TX000526,ACC0823,ACC0740,2352.76,TRANSFER,2024-01-01 08:46:00,B,C,PENDING
TX000527,ACC0860,ACC0328,4572.51,TRANSFER,2024-01-01 08:47:00,C,B,PENDING
TX000528,ACC0380,ACC0321,2075.51,TRANSFER,2024-01-01 08:48:00,C,A,PENDING
TX000529,ACC0577,ACC0885,1114.16,TRANSFER,2024-01-01 08:49:00,B,A,PENDING
TX000530,ACC0150,ACC0017,1311.26,TRANSFER,2024-01-01 08:50:00,A,C,PENDING
TX000531,ACC0958,ACC0599,2899.92,TRANSFER,2024-01-01 08:51:00,B,C,PENDING
TX000532,ACC0428,ACC0303,770.53,TRANSFER,2024-01-01 08:52:00,C,A,PENDING
TX000533,ACC0338,ACC0236,1905.4,TRANSFER,2024-01-01 08:53:00,C,C,PENDING
TX000534,ACC0854,ACC0252,2501.51,TRANSFER,2024-01-01 08:54:00,C,A,PENDING
TX000535,ACC0671,ACC0967,3427.38,TRANSFER,2024-01-01 08:55:00,C,B,PENDING
TX000536,ACC0264,ACC0782,4109.74,TRANSFER,2024-01-01 08:56:00,A,C,PENDING
TX000537,ACC0990,ACC0741,3212.06,TRANSFER,2024-01-01 08:57:00,A,A,PENDING
TX000538,ACC0503,ACC0472,849.49,TRANSFER,2024-01-01 08:58:00,C,B,PENDING
TX000539,ACC0815,ACC0361,854.64,TRANSFER,2024-01-01 08:59:00,C,B,PENDING
TX000540,ACC0738,ACC0560,2446.7,TRANSFER,2024-01-01 09:00:00,A,C,PENDING
TX000541,ACC0939,ACC0911,2715.26,TRANSFER,2024-01-01 09:01:00,A,C,PENDING
TX000542,ACC0658,ACC0981,303.07,TRANSFER,2024-01-01 09:02:00,B,A,PENDING
TX000543,ACC0035,ACC0860,4235.02,TRANSFER,2024-01-01 09:03:00,C,C,PENDING
TX000544,ACC0968,ACC0838,3344.4,TRANSFER,2024-01-01 09:04:00,C,B,PENDING
TX000545,ACC0783,ACC0007,2067.84,TRANSFER,2024-01-01 09:05:00,A,B,PENDING
TX000546,ACC0863,ACC0646,1164.85,TRANSFER,2024-01-01 09:06:00,C,B,PENDING
TX000547,ACC0725,ACC0155,55.62,TRANSFER,2024-01-01 09:07:00,C,C,PENDING
TX000548,ACC0518,ACC0467,1872.27,TRANSFER,2024-01-01 09:08:00,C,C,PENDING
